ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,comments,imputed,,,,,,,,
,2008,6,ME,MESG,1,9999,Striped_Bass,12-01-2008,12-31-2008,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2009,1,ME,9999,1,9999,Striped_Bass,01-01-2009,02-28-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,2,ME,9999,1,9999,Striped_Bass,03-01-2009,04-30-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,3,ME,9999,1,9999,Striped_Bass,05-01-2009,06-30-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,4,ME,9999,1,9999,Striped_Bass,07-01-2009,08-31-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,5,ME,9999,1,9999,Striped_Bass,09-01-2009,10-31-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,6,ME,9999,1,9999,Striped_Bass,11-01-2009,12-31-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,1,ME,MESG,1,9999,Striped_Bass,01-01-2009,02-28-2009,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2009,2,ME,MESG,1,9999,Striped_Bass,03-01-2009,04-30-2009,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2009,3,ME,MESG,1,9999,Striped_Bass,05-01-2009,06-30-2009,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2009,4,ME,MESG,1,9999,Striped_Bass,07-01-2009,08-31-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,5,ME,MESG,1,9999,Striped_Bass,09-01-2009,10-31-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,6,ME,MESG,1,9999,Striped_Bass,11-01-2009,11-30-2009,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2009,6,ME,MESG,1,9999,Striped_Bass,12-01-2009,12-31-2009,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2010,1,ME,9999,1,9999,Striped_Bass,01-01-2010,02-28-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,2,ME,9999,1,9999,Striped_Bass,03-01-2010,04-30-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,3,ME,9999,1,9999,Striped_Bass,05-01-2010,06-30-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,4,ME,9999,1,9999,Striped_Bass,07-01-2010,08-31-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,5,ME,9999,1,9999,Striped_Bass,09-01-2010,10-31-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,6,ME,9999,1,9999,Striped_Bass,11-01-2010,12-31-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2010,1,ME,MEK,1,9999,Striped_Bass,01-01-2010,02-28-2010,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2010,2,ME,MEK,1,9999,Striped_Bass,03-01-2010,04-30-2010,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2010,3,ME,MEK,1,9999,Striped_Bass,05-01-2010,06-30-2010,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2010,4,ME,MEK,1,9999,Striped_Bass,07-01-2010,08-31-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,21,0,,0,,,,,,,,
,2010,5,ME,MEK,1,9999,Striped_Bass,09-01-2010,10-31-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,21,0,,0,,,,,,,,
,2010,6,ME,MEK,1,9999,Striped_Bass,11-01-2010,11-30-2010,0,1,9999,9999,9999,1,0,26,40,26,9999,1,9999,9999,0,21,0,,0,,,,,,,,
,2010,6,ME,MEK,1,9999,Striped_Bass,12-01-2010,12-31-2010,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2011,1,ME,9999,1,9999,Striped_Bass,01-01-2011,02-28-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,2,ME,9999,1,9999,Striped_Bass,03-01-2011,04-30-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,3,ME,9999,1,9999,Striped_Bass,05-01-2011,06-30-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,4,ME,9999,1,9999,Striped_Bass,07-01-2011,08-31-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,5,ME,9999,1,9999,Striped_Bass,09-01-2011,10-31-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,6,ME,9999,1,9999,Striped_Bass,11-01-2011,12-31-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,1,ME,MESG,1,9999,Striped_Bass,01-01-2011,02-28-2011,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2011,2,ME,MESG,1,9999,Striped_Bass,03-01-2011,04-30-2011,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2011,3,ME,MESG,1,9999,Striped_Bass,05-01-2011,06-30-2011,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2011,4,ME,MESG,1,9999,Striped_Bass,07-01-2011,08-31-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,5,ME,MESG,1,9999,Striped_Bass,09-01-2011,10-31-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,6,ME,MESG,1,9999,Striped_Bass,11-01-2011,11-30-2011,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2011,6,ME,MESG,1,9999,Striped_Bass,12-01-2011,12-31-2011,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2012,1,ME,9999,1,9999,Striped_Bass,01-01-2012,02-29-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,2,ME,9999,1,9999,Striped_Bass,03-01-2012,04-30-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,3,ME,9999,1,9999,Striped_Bass,05-01-2012,06-30-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,4,ME,9999,1,9999,Striped_Bass,07-01-2012,08-31-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,5,ME,9999,1,9999,Striped_Bass,09-01-2012,10-31-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,6,ME,9999,1,9999,Striped_Bass,11-01-2012,12-31-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,1,ME,MESG,1,9999,Striped_Bass,01-01-2012,02-29-2012,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2012,2,ME,MESG,1,9999,Striped_Bass,03-01-2012,04-30-2012,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2012,3,ME,MESG,1,9999,Striped_Bass,05-01-2012,06-30-2012,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2012,4,ME,MESG,1,9999,Striped_Bass,07-01-2012,08-31-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,5,ME,MESG,1,9999,Striped_Bass,09-01-2012,10-31-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,6,ME,MESG,1,9999,Striped_Bass,11-01-2012,11-30-2012,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2012,6,ME,MESG,1,9999,Striped_Bass,12-01-2012,12-31-2012,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2013,1,ME,9999,1,9999,Striped_Bass,01-01-2013,02-28-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,2,ME,9999,1,9999,Striped_Bass,03-01-2013,04-30-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,3,ME,9999,1,9999,Striped_Bass,05-01-2013,06-30-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,4,ME,9999,1,9999,Striped_Bass,07-01-2013,08-31-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,5,ME,9999,1,9999,Striped_Bass,09-01-2013,10-31-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,6,ME,9999,1,9999,Striped_Bass,11-01-2013,12-31-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,1,ME,MESG,1,9999,Striped_Bass,01-01-2013,02-28-2013,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2013,2,ME,MESG,1,9999,Striped_Bass,03-01-2013,04-30-2013,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2013,3,ME,MESG,1,9999,Striped_Bass,05-01-2013,06-30-2013,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2013,4,ME,MESG,1,9999,Striped_Bass,07-01-2013,08-31-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,5,ME,MESG,1,9999,Striped_Bass,09-01-2013,10-31-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,6,ME,MESG,1,9999,Striped_Bass,11-01-2013,11-30-2013,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2013,6,ME,MESG,1,9999,Striped_Bass,12-01-2013,12-31-2013,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2014,1,ME,9999,1,9999,Striped_Bass,01-01-2014,02-28-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,2,ME,9999,1,9999,Striped_Bass,03-01-2014,04-30-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,3,ME,9999,1,9999,Striped_Bass,05-01-2014,06-30-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,4,ME,9999,1,9999,Striped_Bass,07-01-2014,08-31-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,5,ME,9999,1,9999,Striped_Bass,09-01-2014,10-31-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,6,ME,9999,1,9999,Striped_Bass,11-01-2014,12-31-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,1,ME,MESG,1,9999,Striped_Bass,01-01-2014,02-28-2014,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2014,2,ME,MESG,1,9999,Striped_Bass,03-01-2014,04-30-2014,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2014,3,ME,MESG,1,9999,Striped_Bass,05-01-2014,06-30-2014,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2014,4,ME,MESG,1,9999,Striped_Bass,07-01-2014,08-31-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,5,ME,MESG,1,9999,Striped_Bass,09-01-2014,10-31-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,6,ME,MESG,1,9999,Striped_Bass,11-01-2014,11-30-2014,0,1,9999,9999,9999,1,0,20,40,26,9999,1,9999,9999,0,16,0,,0,,,,,,,,
,2014,6,ME,MESG,1,9999,Striped_Bass,12-01-2014,12-31-2014,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,1,ME,9999,1,9999,Striped_Bass,01-01-2015,02-28-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,2,ME,9999,1,9999,Striped_Bass,03-01-2015,04-30-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,3,ME,9999,1,9999,Striped_Bass,05-01-2015,06-30-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,4,ME,9999,1,9999,Striped_Bass,07-01-2015,08-31-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,5,ME,9999,1,9999,Striped_Bass,09-01-2015,10-31-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,6,ME,9999,1,9999,Striped_Bass,11-01-2015,12-31-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,1,ME,MESG,1,9999,Striped_Bass,01-01-2015,02-28-2015,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,2,ME,MESG,1,9999,Striped_Bass,03-01-2015,04-30-2015,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,3,ME,MESG,1,9999,Striped_Bass,05-01-2015,06-30-2015,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,4,ME,MESG,1,9999,Striped_Bass,07-01-2015,08-31-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,5,ME,MESG,1,9999,Striped_Bass,09-01-2015,10-31-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,6,ME,MESG,1,9999,Striped_Bass,11-01-2015,11-30-2015,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2015,6,ME,MESG,1,9999,Striped_Bass,12-01-2015,12-31-2015,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,16,0,,0,,,,,,,,
,2016,1,ME,9999,1,9999,Striped_Bass,01-01-2016,02-29-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,2,ME,9999,1,9999,Striped_Bass,03-01-2016,04-30-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,3,ME,9999,1,9999,Striped_Bass,05-01-2016,06-30-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,4,ME,9999,1,9999,Striped_Bass,07-01-2016,08-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,5,ME,9999,1,9999,Striped_Bass,09-01-2016,10-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,6,ME,9999,1,9999,Striped_Bass,11-01-2016,12-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,1,ME,MESG,1,9999,Striped_Bass,01-01-2016,02-29-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,2,ME,MESG,1,9999,Striped_Bass,03-01-2016,04-30-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,3,ME,MESG,1,9999,Striped_Bass,05-01-2016,06-30-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,4,ME,MESG,1,9999,Striped_Bass,07-01-2016,08-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,5,ME,MESG,1,9999,Striped_Bass,09-01-2016,10-31-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,6,ME,MESG,1,9999,Striped_Bass,11-01-2016,11-30-2016,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2016,6,ME,MESG,1,9999,Striped_Bass,12-01-2016,12-31-2016,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,1,ME,9999,1,9999,Striped_Bass,01-01-2017,02-28-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,2,ME,9999,1,9999,Striped_Bass,03-01-2017,04-30-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,3,ME,9999,1,9999,Striped_Bass,05-01-2017,06-30-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,4,ME,9999,1,9999,Striped_Bass,07-01-2017,08-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,5,ME,9999,1,9999,Striped_Bass,09-01-2017,10-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,6,ME,9999,1,9999,Striped_Bass,11-01-2017,12-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,1,ME,MESG,1,9999,Striped_Bass,01-01-2017,02-28-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,2,ME,MESG,1,9999,Striped_Bass,03-01-2017,04-30-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,3,ME,MESG,1,9999,Striped_Bass,05-01-2017,06-30-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,4,ME,MESG,1,9999,Striped_Bass,07-01-2017,08-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,5,ME,MESG,1,9999,Striped_Bass,09-01-2017,10-31-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,6,ME,MESG,1,9999,Striped_Bass,11-01-2017,11-30-2017,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2017,6,ME,MESG,1,9999,Striped_Bass,12-01-2017,12-31-2017,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,1,ME,9999,1,9999,Striped_Bass,01-01-2018,02-28-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,2,ME,9999,1,9999,Striped_Bass,03-01-2018,04-30-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,3,ME,9999,1,9999,Striped_Bass,05-01-2018,06-30-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,4,ME,9999,1,9999,Striped_Bass,07-01-2018,08-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,5,ME,9999,1,9999,Striped_Bass,09-01-2018,10-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,6,ME,9999,1,9999,Striped_Bass,11-01-2018,12-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,22,0,,0,,,,,,,,
,2018,1,ME,MEK,1,9999,Striped_Bass,01-01-2018,02-28-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,2,ME,MEK,1,9999,Striped_Bass,03-01-2018,04-30-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,3,ME,MEK,1,9999,Striped_Bass,05-01-2018,06-30-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,4,ME,MEK,1,9999,Striped_Bass,07-01-2018,08-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,5,ME,MEK,1,9999,Striped_Bass,09-01-2018,10-31-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,6,ME,MEK,1,9999,Striped_Bass,11-01-2018,11-30-2018,0,1,9999,9999,9999,9999,0,28,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,2018,6,ME,MEK,1,9999,Striped_Bass,12-01-2018,12-31-2018,0,0,0,0,9999,9999,0,9999,9999,9999,9999,0,0,0,0,21,0,,0,,,,,,,,
,1996,1,NH,9999,1,9999,Striped_Bass,01-01-1996,02-29-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1996,2,NH,9999,1,9999,Striped_Bass,03-01-1996,04-30-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1996,3,NH,9999,1,9999,Striped_Bass,05-01-1996,06-30-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1996,4,NH,9999,1,9999,Striped_Bass,07-01-1996,08-31-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1996,5,NH,9999,1,9999,Striped_Bass,09-01-1996,10-31-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1996,6,NH,9999,1,9999,Striped_Bass,11-01-1996,12-31-1996,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,1,NH,9999,1,9999,Striped_Bass,01-01-1997,02-28-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,2,NH,9999,1,9999,Striped_Bass,03-01-1997,04-30-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,3,NH,9999,1,9999,Striped_Bass,05-01-1997,06-30-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,4,NH,9999,1,9999,Striped_Bass,07-01-1997,08-31-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,5,NH,9999,1,9999,Striped_Bass,09-01-1997,10-31-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1997,6,NH,9999,1,9999,Striped_Bass,11-01-1997,12-31-1997,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,1,NH,9999,1,9999,Striped_Bass,01-01-1998,02-28-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,2,NH,9999,1,9999,Striped_Bass,03-01-1998,04-30-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,3,NH,9999,1,9999,Striped_Bass,05-01-1998,06-30-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,4,NH,9999,1,9999,Striped_Bass,07-01-1998,08-31-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,5,NH,9999,1,9999,Striped_Bass,09-01-1998,10-31-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1998,6,NH,9999,1,9999,Striped_Bass,11-01-1998,12-31-1998,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1999,1,NH,9999,1,9999,Striped_Bass,01-01-1999,02-28-1999,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1999,2,NH,9999,1,9999,Striped_Bass,03-01-1999,04-30-1999,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
,1999,3,NH,9999,1,9999,Striped_Bass,05-01-1999,06-30-1999,0,1,9999,9999,9999,9999,0,32,9999,9999,9999,0,0,0,0,23,0,,0,,,,,,,,
