ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,Comments,imputed,annual.bonus
,2014,6,SC,,1,9999,Red_Drum,01-12-14,31-12-14,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2015,1,SC,,1,9999,Red_Drum,01-01-15,28-02-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2015,2,SC,,1,9999,Red_Drum,01-03-15,30-04-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2015,3,SC,,1,9999,Red_Drum,01-05-15,30-06-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2015,4,SC,,1,9999,Red_Drum,01-07-15,31-08-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2015,5,SC,,1,9999,Red_Drum,01-09-15,31-10-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2015,6,SC,,1,9999,Red_Drum,01-11-15,30-11-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2015,6,SC,,1,9999,Red_Drum,01-12-15,31-12-15,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2016,1,SC,,1,9999,Red_Drum,01-01-16,29-02-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2016,2,SC,,1,9999,Red_Drum,01-03-16,30-04-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2016,3,SC,,1,9999,Red_Drum,01-05-16,30-06-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2016,4,SC,,1,9999,Red_Drum,01-07-16,31-08-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2016,5,SC,,1,9999,Red_Drum,01-09-16,31-10-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2016,6,SC,,1,9999,Red_Drum,01-11-16,30-11-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2016,6,SC,,1,9999,Red_Drum,01-12-16,31-12-16,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2017,1,SC,,1,9999,Red_Drum,01-01-17,28-02-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2017,2,SC,,1,9999,Red_Drum,01-03-17,30-04-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2017,3,SC,,1,9999,Red_Drum,01-05-17,30-06-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2017,4,SC,,1,9999,Red_Drum,01-07-17,31-08-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2017,5,SC,,1,9999,Red_Drum,01-09-17,31-10-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2017,6,SC,,1,9999,Red_Drum,01-11-17,30-11-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2017,6,SC,,1,9999,Red_Drum,01-12-17,31-12-17,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2018,1,SC,,1,9999,Red_Drum,01-01-18,28-02-18,,3,9999,9999,,9999,,15,,23,,0,,0,0,2,0,,0,
,2018,2,SC,,1,9999,Red_Drum,01-03-18,30-04-18,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2018,3,SC,,1,9999,Red_Drum,01-05-18,30-06-18,,3,9999,9999,,9999,,15,,23,,0,,0,0,0,0,,0,
,2018,4,SC,,1,9999,Red_Drum,01-07-18,31-08-18,,2,9999,9999,6,9999,,15,,23,,0,,0,0,0,0,,0,
,2018,5,SC,,1,9999,Red_Drum,01-09-18,31-10-18,,2,9999,9999,6,9999,,15,,23,,0,,0,0,0,0,,0,
,2018,6,SC,,1,9999,Red_Drum,01-11-18,30-11-18,,2,9999,9999,6,9999,,15,,23,,0,,0,0,0,0,,0,
,2018,6,SC,,1,9999,Red_Drum,01-12-18,31-12-18,,2,9999,9999,6,9999,,15,,23,,0,,0,0,2,0,,0,
,1996,1,GA,,1,9999,Red_Drum,01-01-96,29-02-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1996,2,GA,,1,9999,Red_Drum,01-03-96,30-04-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1996,3,GA,,1,9999,Red_Drum,01-05-96,30-06-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1996,4,GA,,1,9999,Red_Drum,01-07-96,31-08-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1996,5,GA,,1,9999,Red_Drum,01-09-96,31-10-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1996,6,GA,,1,9999,Red_Drum,01-11-96,31-12-96,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,1,GA,,1,9999,Red_Drum,01-01-97,28-02-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,2,GA,,1,9999,Red_Drum,01-03-97,30-04-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,3,GA,,1,9999,Red_Drum,01-05-97,30-06-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,4,GA,,1,9999,Red_Drum,01-07-97,31-08-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,5,GA,,1,9999,Red_Drum,01-09-97,31-10-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1997,6,GA,,1,9999,Red_Drum,01-11-97,31-12-97,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,1,GA,,1,9999,Red_Drum,01-01-98,28-02-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,2,GA,,1,9999,Red_Drum,01-03-98,30-04-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,3,GA,,1,9999,Red_Drum,01-05-98,30-06-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,4,GA,,1,9999,Red_Drum,01-07-98,31-08-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,5,GA,,1,9999,Red_Drum,01-09-98,31-10-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1998,6,GA,,1,9999,Red_Drum,01-11-98,31-12-98,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,1,GA,,1,9999,Red_Drum,01-01-99,28-02-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,2,GA,,1,9999,Red_Drum,01-03-99,30-04-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,3,GA,,1,9999,Red_Drum,01-05-99,30-06-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,4,GA,,1,9999,Red_Drum,01-07-99,31-08-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,5,GA,,1,9999,Red_Drum,01-09-99,31-10-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,1999,6,GA,,1,9999,Red_Drum,01-11-99,31-12-99,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,1,GA,,1,9999,Red_Drum,01-01-00,29-02-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,2,GA,,1,9999,Red_Drum,01-03-00,30-04-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,3,GA,,1,9999,Red_Drum,01-05-00,30-06-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,4,GA,,1,9999,Red_Drum,01-07-00,31-08-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,5,GA,,1,9999,Red_Drum,01-09-00,31-10-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2000,6,GA,,1,9999,Red_Drum,01-11-00,31-12-00,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,1,GA,,1,9999,Red_Drum,01-01-01,28-02-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,2,GA,,1,9999,Red_Drum,01-03-01,30-04-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,3,GA,,1,9999,Red_Drum,01-05-01,30-06-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,4,GA,,1,9999,Red_Drum,01-07-01,31-08-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,5,GA,,1,9999,Red_Drum,01-09-01,31-10-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2001,6,GA,,1,9999,Red_Drum,01-11-01,31-12-01,,5,9999,9999,,9999,,14,,27,,0,,0,0,0,0,,0,
,2002,1,GA,,1,9999,Red_Drum,01-01-02,28-02-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2002,2,GA,,1,9999,Red_Drum,01-03-02,30-04-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2002,3,GA,,1,9999,Red_Drum,01-05-02,30-06-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2002,4,GA,,1,9999,Red_Drum,01-07-02,31-08-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2002,5,GA,,1,9999,Red_Drum,01-09-02,31-10-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2002,6,GA,,1,9999,Red_Drum,01-11-02,31-12-02,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,1,GA,,1,9999,Red_Drum,01-01-03,28-02-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,2,GA,,1,9999,Red_Drum,01-03-03,30-04-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,3,GA,,1,9999,Red_Drum,01-05-03,30-06-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,4,GA,,1,9999,Red_Drum,01-07-03,31-08-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,5,GA,,1,9999,Red_Drum,01-09-03,31-10-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2003,6,GA,,1,9999,Red_Drum,01-11-03,31-12-03,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,1,GA,,1,9999,Red_Drum,01-01-04,29-02-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,2,GA,,1,9999,Red_Drum,01-03-04,30-04-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,3,GA,,1,9999,Red_Drum,01-05-04,30-06-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,4,GA,,1,9999,Red_Drum,01-07-04,31-08-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,5,GA,,1,9999,Red_Drum,01-09-04,31-10-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2004,6,GA,,1,9999,Red_Drum,01-11-04,31-12-04,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,1,GA,,1,9999,Red_Drum,01-01-05,28-02-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,2,GA,,1,9999,Red_Drum,01-03-05,30-04-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,3,GA,,1,9999,Red_Drum,01-05-05,30-06-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,4,GA,,1,9999,Red_Drum,01-07-05,31-08-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,5,GA,,1,9999,Red_Drum,01-09-05,31-10-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2005,6,GA,,1,9999,Red_Drum,01-11-05,31-12-05,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,1,GA,,1,9999,Red_Drum,01-01-06,28-02-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,2,GA,,1,9999,Red_Drum,01-03-06,30-04-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,3,GA,,1,9999,Red_Drum,01-05-06,30-06-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,4,GA,,1,9999,Red_Drum,01-07-06,31-08-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,5,GA,,1,9999,Red_Drum,01-09-06,31-10-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2006,6,GA,,1,9999,Red_Drum,01-11-06,31-12-06,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,1,GA,,1,9999,Red_Drum,01-01-07,28-02-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,2,GA,,1,9999,Red_Drum,01-03-07,30-04-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,3,GA,,1,9999,Red_Drum,01-05-07,30-06-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,4,GA,,1,9999,Red_Drum,01-07-07,31-08-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,5,GA,,1,9999,Red_Drum,01-09-07,31-10-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2007,6,GA,,1,9999,Red_Drum,01-11-07,31-12-07,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,1,GA,,1,9999,Red_Drum,01-01-08,29-02-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,2,GA,,1,9999,Red_Drum,01-03-08,30-04-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,3,GA,,1,9999,Red_Drum,01-05-08,30-06-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,4,GA,,1,9999,Red_Drum,01-07-08,31-08-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,5,GA,,1,9999,Red_Drum,01-09-08,31-10-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2008,6,GA,,1,9999,Red_Drum,01-11-08,31-12-08,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,1,GA,,1,9999,Red_Drum,01-01-09,28-02-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,2,GA,,1,9999,Red_Drum,01-03-09,30-04-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,3,GA,,1,9999,Red_Drum,01-05-09,30-06-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,4,GA,,1,9999,Red_Drum,01-07-09,31-08-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,5,GA,,1,9999,Red_Drum,01-09-09,31-10-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2009,6,GA,,1,9999,Red_Drum,01-11-09,31-12-09,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,1,GA,,1,9999,Red_Drum,01-01-10,28-02-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,2,GA,,1,9999,Red_Drum,01-03-10,30-04-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,3,GA,,1,9999,Red_Drum,01-05-10,30-06-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,4,GA,,1,9999,Red_Drum,01-07-10,31-08-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,5,GA,,1,9999,Red_Drum,01-09-10,31-10-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2010,6,GA,,1,9999,Red_Drum,01-11-10,31-12-10,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,1,GA,,1,9999,Red_Drum,01-01-11,28-02-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,2,GA,,1,9999,Red_Drum,01-03-11,30-04-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,3,GA,,1,9999,Red_Drum,01-05-11,30-06-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,4,GA,,1,9999,Red_Drum,01-07-11,31-08-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,5,GA,,1,9999,Red_Drum,01-09-11,31-10-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2011,6,GA,,1,9999,Red_Drum,01-11-11,31-12-11,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,1,GA,,1,9999,Red_Drum,01-01-12,29-02-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,2,GA,,1,9999,Red_Drum,01-03-12,30-04-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,3,GA,,1,9999,Red_Drum,01-05-12,30-06-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,4,GA,,1,9999,Red_Drum,01-07-12,31-08-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,5,GA,,1,9999,Red_Drum,01-09-12,31-10-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2012,6,GA,,1,9999,Red_Drum,01-11-12,31-12-12,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,1,GA,,1,9999,Red_Drum,01-01-13,28-02-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,2,GA,,1,9999,Red_Drum,01-03-13,30-04-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,3,GA,,1,9999,Red_Drum,01-05-13,30-06-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,4,GA,,1,9999,Red_Drum,01-07-13,31-08-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,5,GA,,1,9999,Red_Drum,01-09-13,31-10-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2013,6,GA,,1,9999,Red_Drum,01-11-13,31-12-13,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,1,GA,,1,9999,Red_Drum,01-01-14,28-02-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,2,GA,,1,9999,Red_Drum,01-03-14,30-04-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,3,GA,,1,9999,Red_Drum,01-05-14,30-06-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,4,GA,,1,9999,Red_Drum,01-07-14,31-08-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,5,GA,,1,9999,Red_Drum,01-09-14,31-10-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2014,6,GA,,1,9999,Red_Drum,01-11-14,31-12-14,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,1,GA,,1,9999,Red_Drum,01-01-15,28-02-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,2,GA,,1,9999,Red_Drum,01-03-15,30-04-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,3,GA,,1,9999,Red_Drum,01-05-15,30-06-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,4,GA,,1,9999,Red_Drum,01-07-15,31-08-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,5,GA,,1,9999,Red_Drum,01-09-15,31-10-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2015,6,GA,,1,9999,Red_Drum,01-11-15,31-12-15,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,1,GA,,1,9999,Red_Drum,01-01-16,29-02-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,2,GA,,1,9999,Red_Drum,01-03-16,30-04-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,3,GA,,1,9999,Red_Drum,01-05-16,30-06-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,4,GA,,1,9999,Red_Drum,01-07-16,31-08-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,5,GA,,1,9999,Red_Drum,01-09-16,31-10-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2016,6,GA,,1,9999,Red_Drum,01-11-16,31-12-16,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,1,GA,,1,9999,Red_Drum,01-01-17,28-02-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,2,GA,,1,9999,Red_Drum,01-03-17,30-04-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,3,GA,,1,9999,Red_Drum,01-05-17,30-06-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,4,GA,,1,9999,Red_Drum,01-07-17,31-08-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,5,GA,,1,9999,Red_Drum,01-09-17,31-10-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2017,6,GA,,1,9999,Red_Drum,01-11-17,31-12-17,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,1,GA,,1,9999,Red_Drum,01-01-18,28-02-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,2,GA,,1,9999,Red_Drum,01-03-18,30-04-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,3,GA,,1,9999,Red_Drum,01-05-18,30-06-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,4,GA,,1,9999,Red_Drum,01-07-18,31-08-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,5,GA,,1,9999,Red_Drum,01-09-18,31-10-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,2018,6,GA,,1,9999,Red_Drum,01-11-18,31-12-18,,5,9999,9999,,9999,,14,,23,,0,,0,0,0,0,,0,
,1996,1,FL,,1,9999,Red_Drum,01-01-96,29-02-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1996,2,FL,,1,9999,Red_Drum,01-03-96,30-04-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1996,3,FL,,1,9999,Red_Drum,01-05-96,30-06-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1996,4,FL,,1,9999,Red_Drum,01-07-96,31-08-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1996,5,FL,,1,9999,Red_Drum,01-09-96,31-10-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1996,6,FL,,1,9999,Red_Drum,01-11-96,31-12-96,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,1,FL,,1,9999,Red_Drum,01-01-97,28-02-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,2,FL,,1,9999,Red_Drum,01-03-97,30-04-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,3,FL,,1,9999,Red_Drum,01-05-97,30-06-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,4,FL,,1,9999,Red_Drum,01-07-97,31-08-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,5,FL,,1,9999,Red_Drum,01-09-97,31-10-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1997,6,FL,,1,9999,Red_Drum,01-11-97,31-12-97,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,1,FL,,1,9999,Red_Drum,01-01-98,28-02-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,2,FL,,1,9999,Red_Drum,01-03-98,30-04-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,3,FL,,1,9999,Red_Drum,01-05-98,30-06-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,4,FL,,1,9999,Red_Drum,01-07-98,31-08-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,5,FL,,1,9999,Red_Drum,01-09-98,31-10-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1998,6,FL,,1,9999,Red_Drum,01-11-98,31-12-98,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,1,FL,,1,9999,Red_Drum,01-01-99,28-02-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,2,FL,,1,9999,Red_Drum,01-03-99,30-04-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,3,FL,,1,9999,Red_Drum,01-05-99,30-06-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,4,FL,,1,9999,Red_Drum,01-07-99,31-08-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,5,FL,,1,9999,Red_Drum,01-09-99,31-10-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,1999,6,FL,,1,9999,Red_Drum,01-11-99,31-12-99,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,1,FL,,1,9999,Red_Drum,01-01-00,29-02-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,2,FL,,1,9999,Red_Drum,01-03-00,30-04-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,3,FL,,1,9999,Red_Drum,01-05-00,30-06-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,4,FL,,1,9999,Red_Drum,01-07-00,31-08-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,5,FL,,1,9999,Red_Drum,01-09-00,31-10-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2000,6,FL,,1,9999,Red_Drum,01-11-00,31-12-00,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2001,1,FL,,1,9999,Red_Drum,01-01-01,28-02-01,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2001,2,FL,,1,9999,Red_Drum,01-03-01,30-04-01,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
,2001,3,FL,,1,9999,Red_Drum,01-05-01,30-06-01,,1,9999,9999,,9999,,18,,27,,0,,0,0,17,0,,0,
